"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762876322265874844","Wed Feb 28 16:24:02 +0000 2024","1","https://t.co/XgSY2I9Ftn #viralvideo pocong #SalmaSalsabil Boris Prabowo-Gibran https://t.co/Ks9LEOR10D","1762876322265874844","https://pbs.twimg.com/ext_tw_video_thumb/1762876254594977792/pu/img/vz8IXD6Y8VHtlL1j.jpg","","in","","0","0","0","https://x.com/NaCl68537494/status/1762876322265874844","1377167282757988355","NaCl68537494"
"1762507774267949198","Wed Feb 28 16:23:32 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo Klo demo jangan tanggung2. Jangan pulang sebelum berhasil.","1762876196273209741","","H4T14K4LN4L42","in","Pekan Baru, Riau","0","0","0","https://x.com/YoMorex/status/1762876196273209741","1134687447118303232","YoMorex"
"1762876165780595155","Wed Feb 28 16:23:25 +0000 2024","0","jokowi ngasih bintang 4 Prabowo biar nanti ada rasa takut dr Prabowo ke Jokowi ","1762876165780595155","","","in","Jakarta Capital Region","0","0","0","https://x.com/skawngurkw/status/1762876165780595155","587483865","skawngurkw"
"1760233417051177014","Wed Feb 28 16:23:09 +0000 2024","1","@HotelBrongto @sukmawijaya91 @kusnida_iman @Bunga_JyKesuma @wullung2003 @FDerKanzler @mbienyambay2 @cagubnyinyir2 @DesIndraL1 @wrahardian2 @freddyarjuna @suryasena53 @HendroSP02 @NKRITetapDiHati @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @deddysitorus @aniesbaswedan @prabowo @Dennysiregar7 nular sampe ke Sing itu ya ? ","1762876100370420014","","HotelBrongto","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/snjayajonggrang/status/1762876100370420014","2882275784","snjayajonggrang"
"1762709600254799878","Wed Feb 28 16:23:06 +0000 2024","0","@dyanerubydean @IjoNisa @firdausy_87 @Bull_winner tp kenapa hubungan pimpinan palestine sama prabowo baik² aja kalo mereka merasa sakit hati harusnya kecewa. ya kan? apa palestina sekarang ga mewakili gaza?","1762876085958770759","","danslesyeuxruby","in","Indonesia","0","0","0","https://x.com/febbyhhhh/status/1762876085958770759","1158020890895929344","febbyhhhh"
"1762823898780070298","Wed Feb 28 16:22:52 +0000 2024","0","@NOTASLIMBOY Orang mah sarapan nasi uduk lontong sayur.... malah angka...","1762876027074937329","","NOTASLIMBOY","in","","0","0","0","https://x.com/prabowo_wishnu/status/1762876027074937329","1569863143656136705","prabowo_wishnu"
"1762765807413809187","Wed Feb 28 16:22:34 +0000 2024","0","@msaid_didu @msaid_didu kamu kan dulu juga dukung Prabowo 2019 . Ngapa kok bingung sdr boss","1762875952609263725","","msaid_didu","in","Semarang Barat, Indonesia","0","0","0","https://x.com/Edyyul7/status/1762875952609263725","2915975970","Edyyul7"
"1762754846900552174","Wed Feb 28 16:22:05 +0000 2024","0","@jokowi Kenapa sih ngurusin hal ga penting begini bukannya mikir harga beras makin naik malah kasih pangkat yg ga ngaruh ke rakyat ‍ bapak di kasih apa sih sama Prabowo?","1762875830789972025","","jokowi","in","Indonesia","0","0","0","https://x.com/SHINEXOLID/status/1762875830789972025","446747283","SHINEXOLID"
"1762823027392422357","Wed Feb 28 16:21:56 +0000 2024","0","@OposisiCerdas Padahal d depab mata.... tp tuh mata kesumpel amplop tebel... jd ga kelihatan","1762875793183768605","","OposisiCerdas","in","","0","0","0","https://x.com/prabowo_wishnu/status/1762875793183768605","1569863143656136705","prabowo_wishnu"
"1762875790973386987","Wed Feb 28 16:21:55 +0000 2024","0","Atasan prabowo itu Wiranto sbg.panglima ABRI SEMUA PERINTAH WIRANTO PIKIR YG WARAS","1762875790973386987","","","in","","0","0","0","https://x.com/AwanDar82762500/status/1762875790973386987","1482216033125806093","AwanDar82762500"
