"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762494342886035857","Wed Feb 28 07:35:51 +0000 2024","0","@maspandam @gibran_tweet Sirik lu gak bisa beli kopi gt apa gak bisa foto sama perempuan cantik ...","1762743400862761028","","maspandam","in","indonesia","0","0","0","https://x.com/Bung_Andrian/status/1762743400862761028","1534780086620020737","Bung_Andrian"
"1762448810079564089","Wed Feb 28 07:35:43 +0000 2024","1","@Mustaghfiri2 @Audy62686968 @liaaaa33__ @udimien @ummuibnrizq @bangZhack86 @gibran_tweet Ya cariin sendiri lah katanya bisa cobaa buktiin jgn asal jeplak doang. Kan gampang kata lo tinggal ngutang","1762743364938784786","","Mustaghfiri2","in","Tangerang, Indonesia","0","2","0","https://x.com/pr66tyay/status/1762743364938784786","1469414513367650305","pr66tyay"
"1762513681320132716","Wed Feb 28 07:35:25 +0000 2024","0","@mimih6mei @NayDonuts @hqrmes @abby6mei @yosephrosario_ @bengkeldodo Selalu tegak lurus untuk mendukung mas gibran dan terbukti hampir seluruh anak muda Indonesia mendukung beliau","1762743292268253434","","mimih6mei","in","Indonesia Raya","0","0","0","https://x.com/JejeesJeje/status/1762743292268253434","1690547788453670912","JejeesJeje"
"1762743258655141936","Wed Feb 28 07:35:17 +0000 2024","0","lrt heru budi pake tw anjir ini yang keberapa setelah kemarin sempet gue liat tw gibran zulhas a i r langga h ter awan bakal nyusul ga kira-kira","1762743258655141936","","","in","ID 🇮🇩 || call me meng/da","0","0","0","https://x.com/mhdly_/status/1762743258655141936","1168647037","mhdly_"
"1761627211290100024","Wed Feb 28 07:35:02 +0000 2024","0","@bdut4ncol @Allunk1801 @PartaiSocmed @jokowi @prabowo @gibran_tweet Betul sekali drpada capek2 tuh pendukung 0103 nebar berita gak bener dll udah Terima aja kerja yang bener biar bisa makan enak ","1762743194188665272","","bdut4ncol","in","","0","0","0","https://x.com/Andri5272/status/1762743194188665272","1563585171969826818","Andri5272"
"1762348278337917359","Wed Feb 28 07:34:54 +0000 2024","0","@pro_gibran_ Siap kita sajikan berita yang baik dan fakta jangan sampai berita hoax kita percaya","1762743162559402305","","pro_gibran_","in","","0","0","0","https://x.com/anoman_nn/status/1762743162559402305","1719795320991956994","anoman_nn"
"1762703936291823915","Wed Feb 28 07:34:46 +0000 2024","0","@adearmando61 Ya kalo pdip golkar gerindra pkb nasdem demokrat pks ppp ada tambahan jga brtti psi bisa jadi endingnya mirip ipknya gibran","1762743128103293311","","adearmando61","in","Yogyakarta / Indonesia","0","0","0","https://x.com/W_sepuluh/status/1762743128103293311","559714221","W_sepuluh"
"1762677095204085851","Wed Feb 28 07:34:45 +0000 2024","0","@vnyelir @caffeineva @rentfess @Aurigaas @briaasbane @escoyrt @supecrnoah halooo kosong sih so far mah","1762743124651311220","","vnyelir","in","","0","1","0","https://x.com/immerensiz/status/1762743124651311220","1426061720510898177","immerensiz"
"1762406759787077806","Wed Feb 28 07:34:27 +0000 2024","0","@gen_gibran Sebelom bansos aja udah menang pak suara prabowo gibran bansos ga ngaruh dari awal memilih pak prabowo dan mas gibran","1762743049875316938","","gen_gibran","in","","0","0","0","https://x.com/anoman_nn/status/1762743049875316938","1719795320991956994","anoman_nn"
"1762306012126585152","Wed Feb 28 07:34:23 +0000 2024","0","@ayundhaqh Mulai adu domba hak angket untuk menyelidiki kecurangan eh malah di benturin dengan hak rakyat padahal lu posting cuma buat kepentingan cuan lu dan kepentingan si prabowo dan gibran eh malah bawa2 rakyat kalau postingan cuma buat cuan lu jangan bawa2 rakyat bangsat buzzer.","1762743029457375676","","ayundhaqh","in","","0","0","0","https://x.com/czxtrem/status/1762743029457375676","1299879815022088195","czxtrem"
"1762348278337917359","Wed Feb 28 07:34:18 +0000 2024","0","@pro_gibran_ Stop menyebarkan hoaks dan fitnah karena hal tersebut dapat merusak kepercayaan masyarakat pada hasil pemilu","1762743009882591721","","pro_gibran_","in","Jagakarsa, Indonesia","0","0","0","https://x.com/CallieAqsa/status/1762743009882591721","1711472309922394113","CallieAqsa"
"1762406759787077806","Wed Feb 28 07:34:03 +0000 2024","0","@gen_gibran Pemilihan masyarakat tidak hanya dipengaruhi oleh bantuan sosial namun juga oleh sejumlah pertimbangan lain yang mencerminkan kompleksitas dinamika politik","1762742948620644493","","gen_gibran","in","Jagakarsa, Indonesia","0","0","0","https://x.com/CallieAqsa/status/1762742948620644493","1711472309922394113","CallieAqsa"
"1762742929117057078","Wed Feb 28 07:33:59 +0000 2024","4","Makan gratis prabowo gibran","1762742929117057078","","","in","dunia ku sendiri","0","1","0","https://x.com/Fuzui_jamrd/status/1762742929117057078","1445913586019094528","Fuzui_jamrd"
"1757769633325801689","Wed Feb 28 07:33:55 +0000 2024","0","@unmagnetism @gibran_tweet Keluhatan lebih tua dr umurnya...","1762742915338793117","","unmagnetism","in","","0","0","0","https://x.com/iant_jogya/status/1762742915338793117","2304310524","iant_jogya"
"1762742904899125333","Wed Feb 28 07:33:53 +0000 2024","0","anda anda harus tau penyematan pangkat kehormatan pak prabowo itu simbolis pak jokowi resmi 3 periode artinya... pak jokowi lanjut 3 periode pak prabowo cuma dpt medali mas gibran cuma cameo segampang itu kan","1762742904899125333","","","in","","0","0","0","https://x.com/AFChann01145680/status/1762742904899125333","1569153731756965890","AFChann01145680"
"1762370978003493110","Wed Feb 28 07:33:51 +0000 2024","0","@gen_gibran Mantap memang pemimpin yang pantas hanya pak prabowo dan mas gibran untuk bangsa indoensia","1762742895831023775","","gen_gibran","in","","0","0","0","https://x.com/anoman_nn/status/1762742895831023775","1719795320991956994","anoman_nn"
"1762370978003493110","Wed Feb 28 07:33:50 +0000 2024","0","@gen_gibran Berarti tidak heran lagi dong kalau suara Prabowo-Gibran benar-benar meroket. Karena bukan cuma Partai pendukung saja. Partai diluar itu juga ikut mendukung","1762742893687800038","","gen_gibran","in","Indonesia Raya","0","0","0","https://x.com/JejeesJeje/status/1762742893687800038","1690547788453670912","JejeesJeje"
"1762370978003493110","Wed Feb 28 07:33:49 +0000 2024","0","@gen_gibran Kemenangan yang terpaut jauh menunjukkan adanya daya tarik khusus dalam visi dan program Prabowo-Gibran yang berhasil meraih hati pemilih dari berbagai latar belakang politik","1762742888889507918","","gen_gibran","in","Jagakarsa, Indonesia","0","0","0","https://x.com/CallieAqsa/status/1762742888889507918","1711472309922394113","CallieAqsa"
"1762018219106427250","Wed Feb 28 07:33:27 +0000 2024","0","@rojeoz @th_sitie @mimih6mei @serakyut @linyusz Tidak ada kecurangan dari awal sudah sangat baik pasangan prabowo gibran menang karena suara rakyat","1762742796686110732","","rojeoz","in","","0","0","0","https://x.com/anoman_nn/status/1762742796686110732","1719795320991956994","anoman_nn"
"1762513681320132716","Wed Feb 28 07:33:26 +0000 2024","0","@mimih6mei @NayDonuts @hqrmes @abby6mei @yosephrosario_ @bengkeldodo Mas Gibran bisa di katakan pilihan semua rakyat dan paling besar itu dari kaum pemuda","1762742793821393396","","mimih6mei","in","","0","0","0","https://x.com/sayaputri301/status/1762742793821393396","1720032646036963328","sayaputri301"
"1762677276142100494","Wed Feb 28 07:33:19 +0000 2024","0","@adearmando61 Prabowo - Gibran menang satu putaran. Butet mau muter berapa putaran terserah.","1762742762225709514","","adearmando61","in","","0","0","0","https://x.com/Fnmuzaqi/status/1762742762225709514","1605335144620912640","Fnmuzaqi"
"1762722623317004298","Wed Feb 28 07:33:19 +0000 2024","3","@RaraLovie11 Dulu Gibran juga ga cukup umur. Ternyata sekarang di bikinkan UU yg bisa membuat dia mendaftarcjd cawapres.","1762742761776922666","","KohAwi78","in","Pasar Rebo, Indonesia","0","1","2","https://x.com/Rur0un1KingTuk/status/1762742761776922666","1469987417209720839","Rur0un1KingTuk"
